Account_Balance,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Fraud_Label,Timestamp_month,Timestamp_day,Timestamp_hour,Transaction_Amount_boxcox
0.41955513236217284,0,0,0.3076923076923077,0.751857142857143,1.0,0.29411764705882354,0.6928963453661034,0.529052905290529,0,1,0.9999999999999999,0.8666666666666667,0.8695652173913043,0.2500859970915091
0.40668334648944804,0,0,0.6153846153846154,0.5993877551020408,0.25,0.08823529411764705,0.8826084869431644,0.9448944894489447,1,1,0.36363636363636365,0.6333333333333333,0.43478260869565216,0.49571286286332744
0.4118312165958809,0,0,0.4615384615384616,0.700530612244898,1.0,0.0546218487394958,0.5040962621607783,0.639063906390639,0,1,0.5454545454545454,0.4666666666666667,0.9565217391304348,0.4017364533240173
0.9736350053559155,0,0,0.3076923076923077,0.17579591836734695,0.0,0.7857142857142857,0.5192012288786483,0.9619961996199619,0,1,0.7272727272727273,0.43333333333333335,0.4782608695652174,0.11566619688791298
0.8024305344076118,0,0,0.38461538461538464,0.5429387755102042,0.75,0.7142857142857143,0.8010372663850486,0.09670967096709669,1,0,0.5454545454545454,0.3333333333333333,0.08695652173913043,0.46464784210541993
0.7105726116023462,0,0,0.38461538461538464,0.6496326530612245,0.25,0.49159663865546216,0.8203625032002049,0.4152415241524152,0,0,0.36363636363636365,0.26666666666666666,0.4782608695652174,0.4330511982755465
0.06521905182303145,0,0,0.6923076923076923,0.15365306122448982,1.0,1.0,0.3134060579877112,0.41654165416541655,0,1,0.09090909090909091,0.5,0.043478260869565216,0.3926095524060934
0.803148442181338,0,0,0.6923076923076923,0.9834489795918369,1.0,0.9915966386554621,0.07337869623655913,0.8845884588458846,0,1,0.0,0.9999999999999999,0.0,0.5328670109348801
0.488804538326908,0,0,1.0000000000000002,0.5104693877551021,0.75,0.1260504201680672,0.7226182475678443,0.8579857985798579,0,1,0.6363636363636364,0.43333333333333335,0.043478260869565216,0.4309054267076886
0.36933274477559525,0,0,0.6153846153846154,0.22108163265306124,0.25,0.29831932773109243,0.969520049283154,0.10781078107810779,1,0,0.5454545454545454,0.7,0.6521739130434783,0.21939434063692334
0.9151094912372636,0,0,0.5384615384615385,0.6426938775510205,0.5,0.7436974789915967,0.7913086437532002,0.9331933193319332,1,1,0.09090909090909091,0.5666666666666667,0.5217391304347826,0.3389478856286652
0.46948977390980623,0,0,0.07692307692307693,0.5282244897959184,0.75,0.47478991596638653,0.058937772017409115,0.6187618761876187,0,0,0.36363636363636365,0.6666666666666666,0.6086956521739131,0.15097549332481902
0.36520761434513,0,0,0.4615384615384616,0.9318571428571429,0.0,0.680672268907563,0.7855222734254993,0.20222022202220222,1,0,0.2727272727272727,0.5,1.0,0.3307745291948471
0.03295229848078533,0,0,0.7692307692307694,0.3395102040816327,1.0,0.2605042016806723,0.1114311315924219,0.9988998899889988,0,1,0.8181818181818182,0.8333333333333334,0.3913043478260869,0.4490039775747651
0.7170120724689855,0,0,0.3076923076923077,0.5433673469387755,0.75,0.7478991596638656,0.4962537602406554,0.7362736273627362,1,0,0.9999999999999999,0.16666666666666669,0.043478260869565216,0.37387864294146667
0.7892695954248479,0,0,0.6923076923076923,0.13451020408163267,1.0,0.1680672268907563,0.6222798259088581,0.30773077307730773,0,1,0.5454545454545454,0.23333333333333334,0.13043478260869565,0.09821472692086257
0.6644088200844522,0,0,0.9230769230769231,0.7057551020408164,0.75,0.2815126050420168,0.18285570276497695,0.4091409140914091,0,0,0.2727272727272727,0.8,0.5652173913043478,0.09371822033902867
0.275907244265331,0,0,0.07692307692307693,0.9647551020408164,0.25,0.35714285714285715,0.6891281041986688,0.4854485448544854,0,0,0.9999999999999999,0.9666666666666667,0.6521739130434783,0.4903484395632645
0.4828325265790704,0,0,0.0,0.42673469387755103,0.25,0.9621848739495799,0.4541030625960061,0.5399539953995399,0,0,0.2727272727272727,0.1,0.17391304347826086,0.427203229121565
0.0936012838920712,0,0,0.9230769230769231,0.5263061224489796,1.0,0.7058823529411764,0.6736671146953405,0.5747574757475746,0,1,0.7272727272727273,0.9,0.34782608695652173,0.40252410083745227
0.9326266218253209,0,0,0.07692307692307693,0.6133469387755103,0.5,0.008403361344537816,0.23744719662058372,0.7616761676167616,1,0,0.2727272727272727,0.16666666666666669,0.3913043478260869,0.5253743580122884
0.7428034846316678,0,1,1.0000000000000002,0.7796530612244897,0.0,0.6764705882352942,0.5150729646697388,0.1423142314231423,0,0,0.8181818181818182,0.7333333333333333,0.30434782608695654,0.41776872751090477
0.36361692047214067,0,0,0.15384615384615385,0.7451020408163266,0.25,0.5336134453781513,0.2300307219662058,0.38803880388038803,1,0,0.1818181818181818,0.6333333333333333,0.34782608695652173,0.5070726885069811
0.6487298268719622,0,0,0.5384615384615385,0.4496122448979592,1.0,0.42436974789915966,0.1680687564004096,0.054205420542054204,1,1,0.09090909090909091,0.8333333333333334,0.3913043478260869,0.28432129648505916
0.712541606589756,1,0,0.9230769230769231,0.5263673469387755,0.5,0.24789915966386553,0.25329021057347667,0.0382038203820382,1,0,0.4545454545454545,0.26666666666666666,0.3913043478260869,0.3935907717998953
0.07012792085345695,0,0,0.4615384615384616,0.10840816326530614,0.25,0.8487394957983193,0.8329513088837686,0.6795679567956795,0,0,0.0,0.6,0.6086956521739131,0.34326159993099603
0.6924953662133685,0,0,0.7692307692307694,0.527734693877551,0.75,0.0546218487394958,0.9675999263952892,0.0553055305530553,0,0,0.09090909090909091,0.7666666666666667,0.7391304347826086,0.6730289564669266
0.13938325661780712,0,0,0.5384615384615385,0.9474489795918368,1.0,0.28991596638655465,0.23884928635432667,0.8447844784478447,0,1,0.09090909090909091,0.4666666666666667,0.13043478260869565,0.24700208813334487
0.9099046347514799,0,0,0.6153846153846154,0.5043673469387755,0.75,0.6134453781512605,0.3458041314644137,0.6649664966496649,1,0,0.8181818181818182,0.6333333333333333,0.5217391304347826,0.31036529957511694
0.7624520264135385,0,1,0.8461538461538463,0.26487755102040816,0.5,0.7815126050420168,0.3484102982590886,0.1142114211421142,0,0,0.8181818181818182,0.6,0.6956521739130435,0.3479569739434986
0.4041933331765454,0,0,0.0,0.09644897959183674,0.25,0.28991596638655465,0.334857430875576,0.3063306330633063,1,0,0.8181818181818182,0.06666666666666668,0.30434782608695654,0.2692038916413812
0.09540987277464168,0,0,0.5384615384615385,0.15969387755102044,0.25,0.1134453781512605,0.6995427707373272,0.40824082408240825,1,0,0.7272727272727273,0.7333333333333333,0.30434782608695654,0.3187034836679145
0.4894497809290809,0,0,0.4615384615384616,0.3423673469387755,0.5,0.48739495798319327,0.4577632968509984,0.5019501950195019,0,0,0.7272727272727273,0.43333333333333335,0.08695652173913043,0.3328307503648865
0.3652220870763937,0,0,0.3076923076923077,0.5521632653061225,0.25,0.6890756302521008,0.37309787826420887,0.6448644864486448,0,0,0.2727272727272727,0.1,0.9565217391304348,0.3931007859350647
0.042841596157329034,0,1,0.6153846153846154,0.6918571428571428,0.75,0.3487394957983193,0.9637356790834612,0.8000800080008,0,0,0.4545454545454545,0.9333333333333333,0.8695652173913043,0.47077561494764497
0.8770067095180116,0,0,0.0,0.17042857142857146,0.5,0.1890756302521008,0.5941100230414746,0.4724472447244724,0,0,0.09090909090909091,0.7333333333333333,0.4782608695652174,0.5649598901694564
0.8685837809326991,0,0,0.0,0.11751020408163268,0.25,0.9831932773109243,0.8874427963389657,0.2999299929992999,1,0,0.36363636363636365,0.7666666666666667,0.30434782608695654,0.4555577429292514
0.20308166660736865,0,0,0.07692307692307693,0.9983469387755102,0.75,0.6974789915966386,0.888650873655914,0.7982798279827982,1,0,0.5454545454545454,0.7333333333333333,0.5217391304347826,0.4947159215787936
0.17683788108761772,0,0,0.8461538461538463,0.604265306122449,0.5,0.31092436974789917,0.17046490975422424,0.9018901890189018,0,1,0.8181818181818182,0.7,0.6521739130434783,0.490362396321657
0.6486652021066667,0,0,0.38461538461538464,0.8653877551020409,1.0,0.6596638655462185,0.4600474430363543,0.9832983298329832,0,1,0.7272727272727273,0.9,0.08695652173913043,0.6474125185327536
0.9323160611336208,0,0,0.23076923076923078,0.22540816326530616,0.0,0.10084033613445378,0.07323468701996927,0.555055505550555,0,0,0.4545454545454545,0.5333333333333333,0.0,0.3950974632682317
0.9721590882822534,0,0,0.7692307692307694,0.8735714285714287,0.0,0.8571428571428571,0.10230854774705579,0.1605160516051605,1,0,0.2727272727272727,0.7333333333333333,0.4782608695652174,0.25926574901188776
0.16868913035568944,0,0,0.15384615384615385,0.027673469387755105,0.25,0.004201680672268907,0.975950460829493,0.9796979697969797,1,1,0.8181818181818182,0.16666666666666669,0.30434782608695654,0.4567988967681182
0.8523126117993363,0,0,0.07692307692307693,0.5826326530612246,0.0,0.6638655462184874,0.9480466749871992,0.6624662466246624,0,0,0.9999999999999999,0.1,0.6521739130434783,0.4553447114730672
0.6238772326449338,0,0,0.38461538461538464,0.7314285714285714,1.0,0.46638655462184875,0.9862391193036354,0.4813481348134813,0,1,0.36363636363636365,0.3666666666666667,0.08695652173913043,0.3503854739190752
0.43356111804261127,0,0,1.0000000000000002,0.7859795918367347,0.0,0.2689075630252101,0.7338529665898618,0.1249124912491249,0,0,0.09090909090909091,0.5333333333333333,0.30434782608695654,0.4501833276870538
0.6928881400590526,0,0,0.6923076923076923,0.968326530612245,0.75,0.8697478991596639,0.7758316532258064,0.46214621462146216,0,0,0.5454545454545454,0.5,0.5217391304347826,0.32948482132303186
0.5715607212485624,0,0,0.3076923076923077,0.752795918367347,0.25,0.8739495798319328,0.9269893273169482,0.7514751475147513,0,0,0.9090909090909091,0.6,0.3913043478260869,0.4573842905754128
0.4473390577005684,0,0,1.0000000000000002,0.1169183673469388,1.0,0.7184873949579832,0.2260724686379928,0.672067206720672,0,1,0.9090909090909091,0.8666666666666667,0.34782608695652173,0.5358512402183017
0.6451629016459314,0,0,0.07692307692307693,0.12130612244897959,0.0,0.19327731092436973,0.6545578917050691,0.2504250425042504,0,0,0.6363636363636364,0.3666666666666667,0.08695652173913043,0.4278218304819445
0.7919584077824698,0,0,0.38461538461538464,0.7054897959183674,0.75,0.5798319327731092,0.9642757136456732,0.1768176817681768,1,0,0.2727272727272727,0.8666666666666667,0.6086956521739131,0.597275723654558
0.5467800886575395,0,0,0.15384615384615385,0.5649387755102041,0.5,0.37815126050420167,0.3717497919866871,0.43584358435843584,0,0,0.4545454545454545,0.3,0.13043478260869565,0.6489495626738959
0.6638517204358783,0,0,1.0000000000000002,0.4135510204081633,1.0,0.5084033613445378,0.3969614055299539,0.6263626362636262,0,1,0.0,0.4666666666666667,0.30434782608695654,0.4420121971954927
0.26275886841734447,0,0,1.0000000000000002,0.10759183673469389,1.0,0.7058823529411764,0.9494767665130568,0.9762976297629762,0,1,0.6363636363636364,0.8666666666666667,0.13043478260869565,0.19127834208191696
0.7852492917909661,0,0,0.8461538461538463,0.4546938775510205,1.0,0.9159663865546218,0.010890697004608296,0.2464246424642464,0,1,0.5454545454545454,0.5666666666666667,0.30434782608695654,0.019259930982005777
0.3683344278336351,0,0,0.0,0.7711020408163265,0.0,0.46638655462184875,0.9452424955197132,0.38413841384138414,1,0,0.7272727272727273,0.8333333333333334,0.8695652173913043,0.2598486226915683
0.5466374719515451,1,0,0.3076923076923077,0.4669795918367347,0.0,0.7941176470588235,0.9955077124935996,0.323032303230323,0,0,0.09090909090909091,0.43333333333333335,0.4782608695652174,0.37754385467198587
0.641173855091376,0,0,0.38461538461538464,0.5149183673469389,0.5,0.13445378151260504,0.21283362135176648,0.2697269726972697,0,0,0.6363636363636364,0.8333333333333334,0.3913043478260869,0.2900982555822373
0.7770717966066669,0,0,0.9230769230769231,0.029061224489795916,0.0,0.6596638655462185,0.9549051139272914,0.2907290729072907,0,0,0.9090909090909091,0.13333333333333333,0.7391304347826086,0.4116566375411887
0.03332406676512144,0,0,0.0,0.05336734693877552,0.0,0.18487394957983191,0.06443812403993855,0.6786678667866786,0,0,0.9090909090909091,0.23333333333333334,0.6086956521739131,0.4659310951955351
0.9313957361323595,0,0,0.38461538461538464,0.46604081632653066,0.5,0.8739495798319328,0.47763856886840755,0.277927792779278,0,0,0.9090909090909091,0.3,0.8260869565217391,0.3615081727834124
0.07720629250234126,0,0,0.9230769230769231,0.11626530612244901,0.25,0.35294117647058826,0.19168626792114693,0.2531253125312531,0,0,0.09090909090909091,0.6,0.8260869565217391,0.15356183343576363
0.15579885154857218,0,0,0.15384615384615385,0.1985714285714286,0.25,0.33613445378151263,0.560317860343062,0.5626562656265626,1,0,0.1818181818181818,0.5666666666666667,0.5217391304347826,0.48134740011489635
0.527866842027927,0,0,0.15384615384615385,0.16683673469387758,0.5,0.02100840336134454,0.6221818196364568,0.5058505850585058,0,0,0.9090909090909091,0.5333333333333333,0.7826086956521738,0.4125875020392678
0.1954417730864687,0,0,0.23076923076923078,0.02959183673469388,0.75,0.7605042016806722,0.8448120679723502,0.5807580758075807,0,0,0.4545454545454545,0.5333333333333333,0.9565217391304348,0.6268119108162573
0.9548759335162926,0,0,0.3076923076923077,0.6221836734693879,1.0,0.17226890756302518,0.379914314516129,0.27092709270927096,0,1,0.36363636363636365,0.3,0.5217391304347826,0.4895514554538496
0.5316954824776431,0,0,0.0,0.6460204081632653,0.0,0.47058823529411764,0.4793246767793138,0.277927792779278,1,0,0.9090909090909091,0.8,0.8260869565217391,0.6692881181144796
0.3125599387160235,0,0,0.9230769230769231,0.17916326530612248,0.5,0.20168067226890754,0.5635960701484896,0.0206020602060206,0,0,0.4545454545454545,0.4666666666666667,0.8260869565217391,0.6906600558034598
0.9153637690851605,0,0,0.0,0.8210000000000001,0.25,0.20168067226890754,0.43118959613415253,0.146014601460146,0,0,0.8181818181818182,0.4,0.34782608695652173,0.6082435940740258
0.848596637542305,0,0,0.8461538461538463,0.6886938775510204,0.75,0.33613445378151263,0.6696448572708654,0.6567656765676567,1,0,0.6363636363636364,0.6333333333333333,0.043478260869565216,0.539599883024892
0.38297319348654724,0,0,0.3076923076923077,0.0726734693877551,0.25,0.07983193277310924,0.9227430555555556,0.3799379937993799,1,0,0.2727272727272727,0.23333333333333334,0.34782608695652173,0.1804333207179684
0.7960377078972668,0,0,0.4615384615384616,0.7521224489795919,1.0,0.47058823529411764,0.03129800307219662,0.09460946094609461,0,1,0.8181818181818182,0.3333333333333333,0.4782608695652174,0.6809391139911173
0.977187658860839,0,0,0.9230769230769231,0.9418979591836735,0.75,0.7142857142857143,0.3305791570660522,0.30383038303830384,0,0,0.7272727272727273,0.3,0.3913043478260869,0.576712100900385
0.16341985011476673,0,0,0.4615384615384616,0.5149387755102041,0.25,0.7983193277310924,0.9510988703277009,0.244024402440244,0,0,0.0,0.8666666666666667,0.43478260869565216,0.4241388359497422
0.8521364263972164,0,0,0.0,0.1259591836734694,1.0,0.7815126050420168,0.5262436795954941,0.22512251225122512,1,1,0.1818181818181818,0.3666666666666667,0.4782608695652174,0.5253504143568506
0.9660511936686623,0,0,0.0,0.05112244897959183,1.0,0.9201680672268907,0.43929011456733225,0.42124212421242124,0,1,0.36363636363636365,0.23333333333333334,0.9130434782608695,0.21424341423576787
